Date,Bond Code,ISIN Code,Ticker,ISSUER,ISSUER_INDUSTRY,PAYMENT_RANK,Maturity,DAYS_TO_NEXT_COUPON,NXT_CPN_DT,Coupon,Companion Bond,BP Spread,MTM,All in price,Clean Price,Accrued Interest,Year High Yield,Year Low Yield,Return (YTD),Duration,Modified Duration,Delta,Rand per Basis Point,Convexity,Yield Volatility,Yield / Price Indicator,Last Trade Date,Last MTM Change Date,Index Ratio,Base CPI,Reference CPI,MTM Process Methodology,MTM Change
2024/02/20,SBS27,ZAG000112772,ZAG000112772 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,20-Feb-24,95,2023/08/20,10.13,R186,32,9.06,102.99873,100.77846,2.22027,9.17,8.475,0.02,0.7550183,0.722298145,-0.74395795,74.39579547,0.8776627,,Rate,02-May-23,08-Mar-23,,,,Illiquid Methodology,
2026/05/25,SBS3,ZAG000030586,ZAG000030586 Corp,STANDARD BK OF SA,BANK,Sr Unsecured,25-May-26,8,2023/05/25,8.2,R186,74,9.48,100.46386,96.71208,3.75178,9.59,8.6,0.02,2.6424804,2.522895168,-2.53459783,253.4597832,8.2269604,,Rate,24-Mar-23,12-Apr-23,,,,Illiquid Methodology,
2027/06/12,SBS31,ZAG000116633,ZAG000116633 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,12-Jun-27,26,2023/06/12,9.785,R186,100,9.74,104.16415,100.14292,4.02123,9.85,8.88,0.01,3.3343101,3.179469905,-3.31186802,331.1868019,13.1116389,,Rate,03-Apr-23,26-Feb-23,,,,Illiquid Methodology,
2024/09/19,SBS34,ZAG000119439,ZAG000119439 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,19-Sep-24,125,2023/09/19,10.1,R186,72,9.46,102.22771,100.76113,1.46658,9.57,8.39,0.06,1.2853568,1.227305305,-1.2546461,125.4646104,2.1416524,,Rate,22-Dec-22,12-Apr-23,,,,Price Traded Methodology,
2025/01/29,SBS38,ZAG000123290,ZAG000123290 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,29-Jan-25,73,2023/07/29,9.09,R186,67,9.41,102.03855,99.49833,2.54022,9.52,8.385,0.05,1.5911403,1.519641182,-1.55061986,155.0619861,3.1569654,,Rate,14-Apr-23,12-Apr-23,,,,Illiquid Methodology,
2030/01/29,SBS39,ZAG000123308,ZAG000123308 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,29-Jan-30,73,2023/07/29,9.71,R213,-7.5,10.515,98.89539,96.18191,2.71348,10.73,9.67,0.01,4.9159661,4.670418784,-4.61882888,461.8828879,28.8164307,,Rate,18-Apr-23,03-May-23,,,,Illiquid Methodology,
2025/11/12,SBS42,ZAG000131210,ZAG000131210 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,12-Nov-25,179,2023/11/12,10.64,R186,68.5,9.425,102.62508,102.65423,-0.02915,9.535,8.49,0.03,2.2661831,2.164195429,-2.22100728,222.1007285,5.9946396,,Rate,24-Mar-23,12-Apr-23,,,,Illiquid Methodology,
2027/11/12,SBS43,ZAG000131244,ZAG000131244 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,12-Nov-27,179,2023/11/12,10.82,R186,109.5,9.835,103.48605,103.51569,-0.02964,9.945,8.985,0.01,3.6975889,3.524282335,-3.64714054,364.714054,15.6500019,,Rate,29-Mar-23,30-Mar-23,,,,Illiquid Methodology,
2024/01/31,SBS51,ZAG000141755,ZAG000141755 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,31-Jan-24,75,2023/07/31,9.775,R186,57,9.31,102.99111,100.31303,2.67808,9.42,8.255,0.06,0.7005074,0.669349174,-0.68937018,68.93701777,0.7779369,,Price,26-Apr-23,10-Apr-23,,,,Illiquid Methodology,
2030/01/29,SBS52,ZAG000143512,ZAG000143512 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,29-Jan-30,75,2023/07/31,10.017,JIBAR,138,,103.5207995,103.273805,0.246994521,100,100,0,,0,,,,,Price,04-May-23,18-Apr-23,,,,Price Traded Methodology,
2027/05/03,SBS53,ZAG000143603,ZAG000143603 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,03-May-27,78,2023/08/03,9.942,JIBAR,124,,102.6324662,102.4145594,0.217906849,100,100,0,,0,,,,,Price,14-Apr-23,03-Apr-23,,,,Price Traded Methodology,
2024/06/12,SBS57,ZAG000144635,ZAG000144635 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,12-Jun-24,26,2023/06/12,9.22,JIBAR,84,,102.358783,100.8684268,1.490356164,100,100,0,,0,,,,,Price,04-Apr-23,05-Mar-23,,,,Price Traded Methodology,
2027/06/12,SBS58,ZAG000144619,ZAG000144619 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,12-Jun-27,26,2023/06/12,9.45,JIBAR,125,,103.8485031,102.3209688,1.527534247,100,100,0,,0,,,,,Price,04-May-23,02-Apr-23,,,,Price Traded Methodology,
2024/01/31,SBS62,ZAG000156647,ZAG000156647 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jan-24,75,2023/07/31,9.317,JIBAR,85,,100.5761988,100.3464645,0.229734247,100,100,0,,0,,,,,Price,29-Mar-23,06-Mar-23,,,,Price Traded Methodology,
2026/01/31,SBS63,ZAG000156654,ZAG000156654 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jan-26,75,2023/07/31,9.417,JIBAR,113.5,,100.9836521,100.7514521,0.2322,100,100,0,,0,,,,,Price,24-Mar-23,19-Apr-23,,,,Price Traded Methodology,
2029/01/31,SBS64,ZAG000156662,ZAG000156662 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jan-29,75,2023/07/31,9.657,JIBAR,150.25,,101.0519898,100.813872,0.238117808,100,100,0,,0,,,,,Price,07-Feb-23,02-Feb-23,,,,Price Traded Methodology,
2024/05/15,SBS65,ZAG000156704,ZAG000156704 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,15-May-24,90,2023/08/15,8.8,JIBAR,104,,100.1988794,100.2953178,-0.096438356,100,100,0,,0,,,,,Price,17-Feb-23,08-Nov-22,,,,Price Traded Methodology,
2029/06/26,SBS67,ZAG000160490,ZAG000160490 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,26-Jun-29,40,2023/06/26,9.148,JIBAR,142,,101.8596676,100.731832,1.127835616,100,100,0,,0,,,,,Price,05-May-23,18-Apr-23,,,,Price Traded Methodology,
2024/11/21,SBS68,ZAG000164450,ZAG000164450 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,21-Nov-24,5,2023/05/22,8.69,JIBAR,97,,100.115511,100.3774014,-0.261890411,100,100,0,,0,,,,,Price,04-Apr-23,22-Mar-23,,,,Price Traded Methodology,
2034/12/02,SBS69,ZAG000164575,ZAG000164575 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,02-Dec-34,16,2023/06/02,9.217,JIBAR,175,,101.7430374,99.97539361,1.767643836,100,100,0,,0,,,,,Price,20-Jan-20,06-May-23,,,,Price Traded Methodology,
2025/02/02,SBS70,ZAG000183195,ZAG000183195 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,02-Feb-25,77,2023/08/02,9.117,JIBAR,90,,100.6193425,100.3945397,0.22480274,100,100,0,,0,,,,,Price,06-Mar-23,05-Mar-23,,,,Price Traded Methodology,
2027/02/02,SBS71,ZAG000183203,ZAG000183203 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,02-Feb-27,77,2023/08/02,9.317,JIBAR,131,,100.3514235,100.1216892,0.229734247,100,100,0,,0,,,,,Price,27-Mar-23,10-Jan-23,,,,Price Traded Methodology,
2029/02/02,SBS72,ZAG000183211,ZAG000183211 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,02-Feb-29,77,2023/08/02,9.397,JIBAR,155,,99.70705287,99.47534602,0.231706849,100,100,0,,0,,,,,Price,05-May-23,22-Jan-23,,,,Price Traded Methodology,
2025/04/26,SBS74,ZAG000185448,ZAG000185448 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,26-Apr-25,70,2023/07/26,9.158,JIBAR,103,,100.6771639,100.3008078,0.376356164,100,100,0,,0,,,,,Price,11-Apr-23,27-Feb-23,,,,Price Traded Methodology,
2027/04/26,SBS75,ZAG000185455,ZAG000185455 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,26-Apr-27,70,2023/07/26,9.408,JIBAR,125,,101.0396309,100.6530008,0.386630137,100,100,0,,0,,,,,Price,26-Apr-23,26-Feb-23,,,,Price Traded Methodology,
2032/04/26,SBS76,ZAG000185463,ZAG000185463 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,26-Apr-32,70,2023/07/26,9.698,JIBAR,148,,101.9144386,101.5158907,0.398547945,100,100,0,,0,,,,,Price,05-May-23,18-Apr-23,,,,Price Traded Methodology,
2027/10/19,SBS77,ZAG000191040,ZAG000191040 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,19-Oct-27,63,2023/07/19,9.408,JIBAR,135,,100.9255679,100.3585104,0.567057534,100,100,0,,0,,,,,Price,02-May-23,13-Mar-23,,,,Price Traded Methodology,
2025/12/01,SBS78,ZAG000192303,ZAG000192303 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,01-Dec-25,15,2023/06/01,8.67,JIBAR,122,,101.6631413,99.97664815,1.686493151,100,100,0,,0,,,,,Price,01-Feb-23,06-May-23,,,,Price Traded Methodology,
2028/06/01,SBS79,ZAG000192295,ZAG000192295 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,01-Jun-28,15,2023/06/01,8.9,JIBAR,130,,102.3049121,100.5736793,1.731232877,100,100,0,,0,,,,,Price,05-May-23,02-Mar-23,,,,Price Traded Methodology,
2028/02/03,SBS80,ZAG000193368,ZAG000193368 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,03-Feb-28,78,2023/08/03,9.15,R186,111.5,9.855,99.80837,97.37673,2.43164,9.965,9.2,0.07,3.8399471,3.659619314,-3.65260636,365.2606355,17.071989,,Price,14-Apr-23,21-Mar-23,,,,Illiquid Methodology,
2023/12/07,SBSI11,ZAG000075789,ZAG000075789 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,07-Dec-23,21,2023/06/07,5.5,R197,90,3.3,335.44923,327.88523,7.564,4.8,3.248,-0.3,0.5609333,0.551828133,-1.85110313,185.1103127,0.582188,,Rate,28-Mar-23,12-Oct-22,3.238540589,33.15013709,107.3580645,Inflation Linked Methodology,
2033/12/07,SBSI14,ZAG000133737,ZAG000133737 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,07-Dec-33,21,2023/06/07,3.45,R202,75,5.35,236.58388,232.56626,4.01762,5.69,5.28,0,8.6282301,8.403438098,-19.88117846,1988.117846,84.9449044,,Price,03-Apr-23,27-Feb-23,2.742271471,39.14932043,107.3580645,Inflation Linked Methodology,
2024/08/19,SBSS01,ZAG000178443,ZAG000178443 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,19-Aug-24,2,2023/05/19,8.46,JIBAR,106,,99.75193065,99.93735531,-0.185424658,100,100,0,,0,,,,,Price,04-Apr-23,04-Apr-23,,,,Price Traded Methodology,
2026/08/19,SBSS02,ZAG000178435,ZAG000178435 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,19-Aug-26,2,2023/05/19,8.625,JIBAR,142,,99.12573349,99.31477458,-0.189041096,100,100,0,,0,,,,,Price,29-Mar-23,06-Dec-22,,,,Price Traded Methodology,
#N/A Field Not Applicable,SBT103,ZAG000157157,ZAG000157157 Corp,STANDARD BANK GROUP LTD,BANK,Jr Subordinated,31-Mar-24,44,2023/06/30,12.358,JIBAR,190,,103.4794343,102.0912754,1.388158904,100,100,0,,0,,,,,Price,05-May-23,24-Apr-23,,,,Price Traded Methodology,
#N/A Field Not Applicable,SBT104,ZAG000170986,ZAG000170986 Corp,STANDARD BANK GROUP LTD,BANK,Jr Subordinated,30-Sep-25,44,2023/06/30,12.478,JIBAR,257,,105.4653037,104.0636653,1.401638356,100,100,0,,0,,,,,Price,02-May-23,13-Apr-23,,,,Price Traded Methodology,
2099/12/31,SBT105,ZAG000174830,ZAG000174830 Corp,STANDARD BANK GROUP LTD,BANK,Jr Subordinated,31-Mar-26,44,2023/06/30,12.188,JIBAR,308,,104.1730264,102.8039634,1.369063014,100,100,0,,0,,,,,Price,25-Mar-21,15-Nov-22,,,,Price Traded Methodology,
#N/A Field Not Applicable,SBT106,ZAG000180431,ZAG000180431 Corp,STANDARD BANK GROUP LTD,BANK,Jr Subordinated,31-Dec-26,44,2023/06/30,11.868,JIBAR,284,,104.5101624,103.1770446,1.333117808,100,100,0,,0,,,,,Price,24-Mar-23,23-Mar-23,,,,Price Traded Methodology,
#N/A Field Not Applicable,SBT107,ZAG000184896,ZAG000184896 Corp,STANDARD BANK GROUP LTD,BANK,Jr Subordinated,08-Apr-27,54,2023/07/10,11.748,JIBAR,300,,103.4423728,102.4767838,0.965589041,100,100,0,,0,,,,,Price,04-May-23,17-Apr-23,,,,Price Traded Methodology,
#N/A Field Not Applicable,SBT108,ZAG000187972,ZAG000187972 Corp,STANDARD BANK GROUP LTD,BANK,Jr Subordinated,13-Jul-27,57,2023/07/13,11.658,JIBAR,297,,103.3040856,102.4097733,0.894312329,100,100,0,,0,,,,,Price,04-May-23,28-Feb-23,,,,Price Traded Methodology,
#N/A Field Not Applicable,SBT109,ZAG000191966,ZAG000191966 Corp,STANDARD BANK GROUP LTD,BANK,Jr Subordinated,31-Dec-27,44,2023/06/30,11.458,JIBAR,343,,101.5349708,100.2479078,1.287063014,100,100,0,,0,,,,,Price,04-May-23,02-Feb-23,,,,Price Traded Methodology,
2028/12/03,SBT202,ZAG000155680,ZAG000155680 Corp,STANDARD BANK GROUP LTD,BANK,Subordinated,03-Dec-23,19,2023/06/05,9.867,JIBAR,140,,102.3817487,100.5164802,1.865268493,100,100,0,,0,,,,,Price,25-Apr-23,25-Apr-23,,,,Price Traded Methodology,
2028/12/03,SBT203,ZAG000155714,ZAG000155714 Corp,STANDARD BANK GROUP LTD,BANK,Subordinated,03-Dec-23,17,2023/06/03,10.395,R186,88.5,9.625,104.93963,100.4114,4.52823,9.735,9.175,0.04,0.5385692,0.513840656,-0.53922251,53.92225064,0.5198087,,Rate,02-May-23,22-Feb-23,,,,Illiquid Methodology,
2029/04/16,SBT204,ZAG000158684,ZAG000158684 Corp,STANDARD BANK GROUP LTD,BANK,Subordinated,16-Apr-24,61,2023/07/17,10.375,JIBAR,245,,100.6403115,99.95811973,0.682191781,100,100,0,,0,,,,,Price,03-Mar-23,18-Jan-23,,,,Price Traded Methodology,
2030/01/31,SBT206,ZAG000165754,ZAG000165754 Corp,STANDARD BANK GROUP LTD,BANK,Subordinated,31-Jan-25,75,2023/07/31,10.117,JIBAR,153,,101.223047,100.9735867,0.249460274,100,100,0,,0,,,,,Price,28-Apr-23,23-Apr-23,,,,Price Traded Methodology,
2030/06/25,SBT207,ZAG000168964,ZAG000168964 Corp,STANDARD BANK GROUP LTD,BANK,Subordinated,25-Jun-25,40,2023/06/26,11.308,JIBAR,161.5,,105.397917,104.00378,1.394136986,100,100,0,,0,,,,,Price,05-May-23,12-Jan-23,,,,Price Traded Methodology,
2030/11/28,SBT208,ZAG000172651,ZAG000172651 Corp,STANDARD BANK GROUP LTD,BANK,Subordinated,28-Nov-25,11,2023/05/28,10.05,JIBAR,160.25,,104.192621,102.2101552,1.982465753,100,100,0,,0,,,,,Price,10-Mar-23,07-Feb-23,,,,Price Traded Methodology,
2031/06/29,SBT209,ZAG000177353,ZAG000177353 Corp,STANDARD BANK GR,BANK,Subordinated,29-Jun-26,43,2023/06/29,9.658,JIBAR,163,,102.3438991,101.2061074,1.137791781,100,100,0,,0,,,,,Price,04-May-23,05-Mar-23,,,,Price Traded Methodology,
2026/08/16,SLI5,ZAG000178773,ZAG000178773 Corp,SANLAM LIFE,FINANCIAL,Subordinated,16-Aug-26,91,2023/08/16,9,JIBAR,130,,100.5714354,100.694723,-0.123287671,100,100,0,,0,,,,,Price,24-Mar-23,02-Feb-23,,,,Price Traded Methodology,
2028/08/16,SLI6,ZAG000178781,ZAG000178781 Corp,SANLAM LIFE,FINANCIAL,Subordinated,16-Aug-28,91,2023/08/16,9.19,JIBAR,163,,100.3203991,100.4462896,-0.125890411,100,100,0,,0,,,,,Price,24-Mar-23,28-Feb-23,,,,Price Traded Methodology,
2028/08/16,SLI7,ZAG000178799,ZAG000178799 Corp,SANLAM LIFE,FINANCIAL,Subordinated,16-Aug-28,91,2023/08/16,8.42,R186,95,9.69,96.78419,94.84644,1.93775,9.8,8.91,0,4.2493511,4.052984017,-3.92264774,392.2647737,20.7858856,,Rate,26-Jan-23,28-Feb-22,,,,Illiquid Methodology,
2030/11/30,SNT05,ZAG000172602,ZAG000172602 Corp,SANTAM LTD,INDUSTRIAL,Subordinated,30-Nov-25,12,2023/05/29,9.43,JIBAR,198,,101.8387848,99.97862043,1.860164384,100,100,0,,0,,,,,Price,02-May-23,06-May-23,,,,Price Traded Methodology,
2032/05/16,SNT06,ZAG000185711,ZAG000185711 Corp,SANTAM LTD,INDUSTRIAL,Subordinated,16-May-27,91,2023/08/16,9.04,JIBAR,145,,100.3367384,100.460574,-0.123835616,100,100,0,,0,,,,,Price,24-Mar-23,07-Dec-22,,,,Price Traded Methodology,
2028/04/06,SNT07,ZAG000194838,ZAG000194838 Corp,SANTAM LTD,INDUSTRIAL,Subordinated,06-Apr-28,50,2023/07/06,9.458,JIBAR,150,,100.9088501,100.0019186,0.906931507,100,100,0,,0,,,,,Price,02-May-23,06-May-23,,,,Price Traded Methodology,
2025/10/17,SOL01,ZAG000190927,ZAG000190927 Corp,SASOL FINANCING PTY LTD,INDUSTRIAL,Sr Unsecured,17-Oct-25,61,2023/07/17,9.415,JIBAR,128,,100.9669908,100.3479223,0.619068493,100,100,0,,0,,,,,Price,21-Apr-23,18-Apr-23,,,,Price Traded Methodology,
2027/10/17,SOL02,ZAG000190919,ZAG000190919 Corp,SASOL FINANCING PTY LTD,INDUSTRIAL,Sr Unsecured,17-Oct-27,61,2023/07/17,9.565,JIBAR,141,,101.2767576,100.6478261,0.628931507,100,100,0,,0,,,,,Price,02-May-23,13-Apr-23,,,,Price Traded Methodology,
2023/09/27,SPG004,ZAG000154287,ZAG000154287 Corp,SUPER GROUP LTD,TRANS - NON RAIL,Sr Unsecured,27-Sep-23,41,2023/06/27,9.558,JIBAR,75,,101.5941808,100.4157973,1.178383562,100,100,0,,0,,,,,Price,24-Apr-23,23-Apr-23,,,,Price Traded Methodology,
2024/03/15,SPG005,ZAG000157769,ZAG000157769 Corp,SUPER GROUP LTD,TRANS - NON RAIL,Sr Unsecured,15-Mar-24,29,2023/06/15,9.267,JIBAR,104,,101.9812631,100.5340878,1.447175342,100,100,0,,0,,,,,Price,24-Mar-23,23-Mar-23,,,,Price Traded Methodology,
2024/06/18,SPG007,ZAG000160235,ZAG000160235 Corp,SUPER GROUP LTD,TRANS - NON RAIL,Sr Unsecured,18-Jun-24,33,2023/06/19,9.183,JIBAR,121,,101.7249003,100.4166373,1.308263014,100,100,0,,0,,,,,Price,02-May-23,19-Jan-23,,,,Price Traded Methodology,
2024/10/15,SPG009,ZAG000163262,ZAG000163262 Corp,SUPER GROUP LTD,TRANS - NON RAIL,Unsecured,15-Oct-24,61,2023/07/17,9.555,JIBAR,124,,101.0819868,100.4537128,0.628273973,100,100,0,,0,,,,,Price,12-Jul-22,14-Mar-23,,,,Price Traded Methodology,
2023/12/01,SPG010,ZAG000172792,ZAG000172792 Corp,SUPER GROUP LTD,TRANS - NON RAIL,Sr Unsecured,01-Dec-23,15,2023/06/01,9.18,JIBAR,87,,102.2259894,100.4402907,1.78569863,100,100,0,,0,,,,,Price,14-Apr-23,14-Mar-23,,,,Price Traded Methodology,
2025/07/12,SPG011,ZAG000187857,ZAG000187857 Corp,SUPER GROUP LTD,TRANS - NON RAIL,Sr Unsecured,12-Jul-25,56,2023/07/12,9.288,JIBAR,123,,100.9339353,100.1959846,0.737950685,100,100,0,,0,,,,,Price,10-Mar-23,09-Mar-23,,,,Price Traded Methodology,
2028/03/29,SPG012,ZAG000195009,ZAG000195009 Corp,SUPER GROUP LTD,TRANS - NON RAIL,Sr Unsecured,29-Mar-28,43,2023/06/29,9.02,JIBAR,147,,101.0117466,99.94911648,1.062630137,100,100,0,,0,,,,,Price,28-Mar-23,06-May-23,,,,Price Traded Methodology,
2023/07/12,SPGC03,ZAG000187840,ZAG000187840 Corp,SUPER GROUP LTD,TRANS - NON RAIL,Sr Unsecured,12-Jul-23,56,2023/07/12,9.058,JIBAR,110,,100.7212881,100.0016114,0.719676712,100,100,0,,0,,,,,Price,10-Mar-23,06-May-23,,,,Price Traded Methodology,
2024/03/29,SPGC04,ZAG000195033,ZAG000195033 Corp,SUPER GROUP LTD,TRANS - NON RAIL,Sr Unsecured,29-Mar-24,43,2023/06/29,8.45,JIBAR,90,,100.9454657,99.94998622,0.995479452,100,100,0,,0,,,,,Price,29-Mar-23,06-May-23,,,,Price Traded Methodology,
2023/05/15,SSA07,ZAG000168063,ZAG000168063 Corp,SAPPI SOUTHERN AFRICA PT,INDUSTRIAL,Sr Unsecured,15-May-23,3,2023/05/15,9.95,JIBAR,80,,99.90828844,100.0173295,-0.109041096,100,100,0,,0,,,,,Price,02-May-23,27-Feb-23,,,,Price Traded Methodology,
2024/05/16,SSA08,ZAG000177536,ZAG000177536 Corp,SAPPI SOUTHERN AFRICA PT,INDUSTRIAL,Sr Unsecured,16-May-24,44,2023/06/30,9.758,JIBAR,110,,101.6871238,100.5910197,1.09610411,100,100,0,,0,,,,,Price,05-May-23,30-Mar-23,,,,Price Traded Methodology,
2025/01/31,SSN011,ZAG000097882,ZAG000097882 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,31-Jan-25,75,2023/07/31,2,I2025,150,4.82,164.78913,163.84794,0.94119,4.97,4.62,0,1.6933007,1.653452543,-2.72470998,272.4709984,3.5743625,,Price,27-Oct-22,28-Jul-22,1.717661163,62.50246954,107.3580645,Inflation Linked Methodology,
2026/12/21,SSN017,ZAG000108473,ZAG000108473 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,21-Dec-26,35,2023/06/21,10.5,R186,-2.5,8.715,109.47976,105.4236,4.05616,8.825,7.935,0,3.0004263,2.875142009,-3.14769876,314.769876,10.740389,,Rate,02-Oct-20,05-Aug-20,,,,Illiquid Methodology,
2031/02/28,SSN021,ZAG000110818,ZAG000110818 Corp,STANDARD BK OF SOUTH AFR,BANK,Secured,28-Feb-31,106,2023/08/31,7,R213,-51,10.08,84.97664,83.59582,1.38082,10.13,9.39,0,5.8680915,5.586530377,-4.74724609,474.7246087,40.0775731,,Rate,27-Feb-23,04-Aug-20,,,,Illiquid Methodology,
2023/10/13,SSN040,ZAG000139999,ZAG000139999 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,13-Oct-23,57,2023/07/13,9.758,JIBAR,65,,101.2241306,100.4755717,0.748558904,100,100,0,,0,,,,,Price,21-Apr-23,27-Feb-23,,,,Price Traded Methodology,
2023/10/13,SSN041,ZAG000140005,ZAG000140005 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,13-Oct-23,149,2023/10/13,9.795,R186,43,9.17,100.96578,100.21438,0.7514,9.28,8.72,0.04,0.4274815,0.408740723,-0.41268827,41.26882661,0.334138,,Rate,22-Feb-22,22-Feb-23,,,,Illiquid Methodology,
2038/01/31,SSN043,ZAG000141896,ZAG000141896 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,31-Jan-38,75,2023/07/31,2.25,I2038,70,5.35,119.04381,117.98497,1.05884,5.57,5.12,0.03,11.9520837,11.64069512,-13.85752671,1385.752671,161.3224619,,Rate,03-Jun-22,20-Nov-22,1.717661163,62.50246954,107.3580645,Inflation Linked Methodology,
2027/02/09,SSN044,ZAG000142134,ZAG000142134 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,09-Feb-27,85,2023/08/10,9.45,JIBAR,230,,99.12993533,99.07523865,0.054696681,100,100,0,,0,,,,,Price,07-Jul-21,18-Apr-18,,,,Price Traded Methodology,
2027/04/30,SSN046,ZAG000143132,ZAG000143132 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,30-Apr-27,75,2023/07/31,9.47,JIBAR,195,,100.1134899,99.88220228,0.231287671,0,0,0,,0,,,,,Price,07-Feb-23,21-Sep-22,,,,Price Traded Methodology,
2027/04/05,SSN047,ZAG000143314,ZAG000143314 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,05-Apr-27,49,2023/07/05,9.858,JIBAR,180.25,,101.2861437,100.3138478,0.97229589,100,100,0,,0,,,,,Price,28-Feb-23,21-Apr-22,,,,Price Traded Methodology,
2023/12/07,SSN050,ZAG000146077,ZAG000146077 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,07-Dec-23,21,2023/06/07,5.5,R197,103,3.43,335.20874,327.64474,7.564,4.93,3.378,-0.29,0.5609251,0.551467388,-1.84856685,184.856685,0.581435,,Price,20-Jul-22,04-May-23,3.238540589,33.15013709,107.3580645,Inflation Linked Methodology,
2025/01/31,SSN062,ZAG000150848,ZAG000150848 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jan-25,75,2023/07/31,2,I2025,90.5,4.225,166.4208093,165.4796251,0.941184199,4.375,4.025,-0.03,1.6935025,1.658467411,,276.0034888,3.595734,,Price,19-Jan-23,21-Sep-22,,,,Inflation Linked Methodology,
2038/01/31,SSN063,ZAG000150855,ZAG000150855 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Jan-38,75,2023/07/31,2.25,I2038,90,5.55,116.31034,115.2515,1.05884,5.77,5.32,0.03,11.9104767,11.58888509,-13.47907104,1347.907104,160.2954807,,Price,02-Mar-23,22-Dec-19,1.717661163,62.50246954,107.3580645,Inflation Linked Methodology,
2029/03/31,SSN064,ZAG000151036,ZAG000151036 Corp,STANDARD BANK SO AFRICA,BANK,Unsecured,31-Mar-29,136,2023/09/30,1.875,I2029,84,4.825,117.10061,116.81128,0.28933,5.15,4.779,-0.03,5.5582459,5.42731204,-6.35541515,635.541515,33.2334682,,Price,04-Jan-23,11-Apr-19,1.373720684,78.15130528,107.3580645,Inflation Linked Methodology,
2028/03/31,SSN065,ZAG000151044,ZAG000151044 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,31-Mar-28,136,2023/09/30,2.6,R210,118,4.88,213.50953,212.82036,0.68917,5.175,4.75,-0.02,4.5900264,4.480697433,-9.56671675,956.6716751,23.0946125,,Price,03-Jul-19,02-Apr-19,2.35976893,45.49515978,107.3580645,Inflation Linked Methodology,
2023/05/28,SSN068,ZAG000151622,ZAG000151622 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,28-May-23,11,2023/05/28,9.38,JIBAR,193,,101.8308855,99.98058417,1.85030137,100,100,0,,0,,,,,Price,07-Feb-23,06-May-23,,,,Price Traded Methodology,
2023/05/28,SSN069,ZAG000151630,ZAG000151630 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,28-May-23,11,2023/05/28,9.27,JIBAR,182,,101.8092828,99.98068004,1.82860274,100,100,0,,0,,,,,Price,07-Feb-23,06-May-23,,,,Price Traded Methodology,
